doc,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cited_81_citing_22.txt,0.4122757911682129,0.0009067298378795383,0.0009067296050488948,0.0009067296050488948,0.0009067297214642168,0.16576102375984192,0.0009067298378795383,0.0009067299542948604,0.0009067298378795383,0.0009067300707101822,0.0009067296050488948,0.2532253861427307,0.1578570455312729,0.0009067296050488948,0.0009067296050488948,0.0009067300707101822
cited_81_citing_21.txt,0.4929309785366058,0.0006252496968954803,0.0006252496968954803,0.0006252496968954803,0.3660902678966522,0.0006252497551031411,0.0006252496968954803,0.0006252497551031411,0.1328504979610443,0.0006252497551031411,0.0006252496968954803,0.0006252495222724974,0.0006252499297261237,0.0006252496386878192,0.0006252498715184629,0.0006252498715184629
cited_81_citing_20.txt,0.0009193686419166623,0.0009193684672936797,0.0009193685255013406,0.356595516204834,0.000919368234463036,0.0009193684672936797,0.0009193685255013406,0.000919368234463036,0.5163950324058533,0.0009193686419166623,0.000919368350878358,0.0009193681180477142,0.11505769193172455,0.000919368350878358,0.0009193684672936797,0.0009193686419166623
cited_81_citing_19.txt,0.8769311904907227,0.0005632374668493867,0.0005632373504340649,0.0005632374086417258,0.000563237292226404,0.0005632375832647085,0.0005632374086417258,0.0005632373504340649,0.1151834949851036,0.0005632374668493867,0.0005632374668493867,0.0005632371758110821,0.0005632375832647085,0.0005632374086417258,0.0005632375250570476,0.0005632374668493867
cited_81_citing_18.txt,0.9914757609367372,0.0005682844202965497,0.0005682844202965497,0.0005682844202965497,0.0005682844785042107,0.0005682846531271935,0.0005682843620888889,0.0005682843620888889,0.0005682847113348544,0.0005682843620888889,0.0005682847113348544,0.0005682844202965497,0.0005682844202965497,0.0005682844202965497,0.0005682844785042107,0.0005682843620888889
cited_81_citing_17.txt,0.3861792087554932,0.0008122285362333058,0.0008122288272716105,0.0008122294093482196,0.0008122283616103232,0.0008122287108562888,0.0008122285362333058,0.0008122282451950014,0.2952753305435181,0.17955099046230316,0.0008122284198179841,0.0773346945643425,0.0008122282451950014,0.0008122283616103232,0.0008122282451950014,0.05272530019283295
cited_81_citing_16.txt,0.9800490736961364,0.0013300632126629353,0.001330063329078257,0.0013300632126629353,0.001330063329078257,0.0013300635619089007,0.0013300635619089007,0.0013300632126629353,0.0013300636783242226,0.0013300635619089007,0.0013300632126629353,0.0013300635619089007,0.0013300635619089007,0.0013300632126629353,0.0013300637947395446,0.0013300632126629353
cited_81_citing_15.txt,0.0008121647406369448,0.0008121642167679964,0.0008121640421450138,0.0008121645078063012,0.0008121640421450138,0.69794100522995,0.0008121641585603356,0.0008121644495986402,0.290688693523407,0.0008121643331833184,0.0008121642167679964,0.0008121640421450138,0.0008121646242216228,0.0008121642167679964,0.0008121641585603356,0.0008121643331833184
cited_81_citing_14.txt,0.0006316229701042175,0.0006316227954812348,0.0006316228536888957,0.0006316229118965566,0.0006316229701042175,0.025725936517119408,0.0006316227954812348,0.0006316225626505911,0.4909112453460693,0.0006316227954812348,0.0006316226208582519,0.0006316226208582519,0.14322702586650848,0.0006316227954812348,0.000631622679065913,0.3325563073158264
cited_81_citing_13.txt,0.0007354141562245786,0.0007354136905632912,0.0007354135159403086,0.0007354136905632912,0.0007354135159403086,0.000735413865186274,0.0007354135159403086,0.000735413865186274,0.000735413865186274,0.988968789577484,0.0007354136905632912,0.0007354136323556304,0.0007354140398092568,0.0007354136905632912,0.0007354138069786131,0.0007354138069786131
cited_81_citing_12.txt,0.4515998065471649,0.0006316131912171841,0.000631613249424845,0.0006316134822554886,0.0006316130748018622,0.0006316131912171841,0.000631613249424845,0.0006316137150861322,0.0006316134822554886,0.0006316131912171841,0.0006316131912171841,0.0006316131912171841,0.41560158133506775,0.0006316134240478277,0.000631613249424845,0.12458762526512145
cited_81_citing_11.txt,0.000644445710349828,0.0006444454775191844,0.0006444453028962016,0.9903333187103271,0.0006444454193115233,0.0006444455357268453,0.0006444455357268453,0.0006444453028962016,0.0006444479222409428,0.0006444454193115233,0.0006444454193115233,0.0006444453028962016,0.0006444454775191844,0.0006444453028962016,0.0006444454193115233,0.0006444454775191844
cited_81_citing_10.txt,0.4258242249488831,0.0009331388864666225,0.0009331386536359787,0.0009331386536359787,0.0009331387700513004,0.0009331393521279096,0.0009331390028819443,0.0009331387700513004,0.0009331392357125877,0.0009331387700513004,0.0009331386536359787,0.0009331384790129961,0.000933139119297266,0.0009331390028819443,0.0009331388864666225,0.5611118078231812
cited_81_citing_9.txt,0.2753603160381317,0.0008336044265888631,0.0008336046012118459,0.0008336046012118459,0.0008336044265888631,0.000833604543004185,0.1528426855802536,0.0008336046012118459,0.5113888382911682,0.0008336046012118459,0.0008336043101735412,0.0008336046012118459,0.0504048764705658,0.0008336044265888631,0.0008336044265888631,0.0008336051250807941
cited_81_citing_8.txt,0.0003812327631749213,0.0003812328213825822,0.00038123264675959945,0.0003812327340710908,0.00038123264675959945,0.0003812328213825822,0.0003812327631749213,0.00038123264675959945,0.994281530380249,0.00038123264675959945,0.00038123264675959945,0.0003812325885519385,0.0003812326758634299,0.0003812326758634299,0.0003812326758634299,0.0003812325885519385
cited_81_citing_6.txt,0.00038824902730993927,0.0003882489691022784,0.00038824888179078704,0.9941762685775756,0.00038824888179078704,0.0003882489691022784,0.00038824891089461744,0.00038824891089461744,0.00038824905641376967,0.00038824902730993927,0.00038824888179078704,0.00038824891089461744,0.0003882489691022784,0.00038824888179078704,0.00038824891089461744,0.00038824888179078704
cited_81_citing_5.txt,0.4265292882919312,0.0005582364974543452,0.0005582364974543452,0.0005582367302849889,0.0005582364392466843,0.501896858215332,0.0005582366138696669,0.0005582364974543452,0.0005582368467003106,0.0005582366720773281,0.0005582366138696669,0.0005582364392466843,0.0005582367884926498,0.0005582364974543452,0.0005582366720773281,0.0643167644739151
cited_81_citing_4.txt,0.0006380103877745569,0.0006380100385285914,0.0006380100385285914,0.0006380099803209305,0.0006380099803209305,0.0006380102131515741,0.0006380101549439133,0.0006380100385285914,0.0006380102713592349,0.0006380102131515741,0.12673667073249814,0.0006380100385285914,0.0006380103877745569,0.0006380102713592349,0.0006380102713592349,0.8643311858177185
cited_81_citing_3.txt,0.29633453488349915,0.0008226181380450727,0.0008226180798374116,0.14694897830486298,0.0008226181380450727,0.5460224151611328,0.0008226179634220897,0.0008226181380450727,0.0008226184290833771,0.0008226182544603944,0.0008226184290833771,0.000822617847006768,0.0008226181380450727,0.0008226179634220897,0.0008226182544603944,0.0008226185454986991
cited_81_citing_2.txt,0.2999593317508697,0.0010967901907861233,0.0010967899579554796,0.0010967905400320888,0.0010967899579554796,0.2598641812801361,0.0010967901907861233,0.0010967899579554796,0.0010967906564474106,0.0010967900743708014,0.0010967901907861233,0.0010967900743708014,0.0010967906564474106,0.0010967901907861233,0.0010967899579554796,0.42591819167137146
cited_81_citing_1.txt,0.8913825750350952,0.000762453768402338,0.0007624537101946771,0.0007624544086866081,0.000762453768402338,0.0007624540594406426,0.0007624539430253207,0.0007624538848176599,0.0007624542340636253,0.0007624539430253207,0.0007624541176483035,0.0007624537101946771,0.0007624538848176599,0.0007624542340636253,0.0007624541176483035,0.0979430228471756
cited_79_citing_1.txt,0.0005842474638484418,0.0005842474056407808,0.9912362694740297,0.0005842476384714246,0.0005842474638484418,0.0005842474638484418,0.00058424734743312,0.00058424734743312,0.0005842478130944072,0.0005842474638484418,0.000584251363761723,0.00058424734743312,0.0005842475220561028,0.0005842474638484418,0.0005842474638484418,0.0005842476966790855
cited_78_citing_3.txt,0.00032898556673899293,0.00032898550853133196,0.995065212249756,0.00032898556673899293,0.00032898550853133196,0.0003289855958428234,0.0003289854794275016,0.00032898545032367116,0.0003289855958428234,0.00032898556673899293,0.00032898556673899293,0.0003289854794275016,0.00032898550853133196,0.00032898550853133196,0.00032898550853133196,0.0003289854794275016
cited_78_citing_2.txt,0.0007025415543466806,0.0007025410304777324,0.19080261886119845,0.0007025410304777324,0.0007025406812317669,0.0007025408558547497,0.6320498585700989,0.0007025408558547497,0.1680145114660263,0.0007025410304777324,0.0007025407976470888,0.0007025406812317669,0.0007025406230241059,0.0007025406812317669,0.0007025408558547497,0.0007025410304777324
cited_78_citing_1.txt,0.0008448486914858223,0.0008448485168628395,0.0008448486332781612,0.0008448485168628395,0.0008448486914858223,0.0008448492153547704,0.0008448482258245349,0.0008448486914858223,0.0008448485168628395,0.0008448486332781612,0.98732727766037,0.0008448481094092131,0.0008448484004475175,0.0008448482840321957,0.0008448532316833736,0.0008448482840321957
cited_77_citing_1.txt,0.001645354088395834,0.0016453530406579375,0.0016453542048111556,0.0016453536227345467,0.0016453535063192248,0.0016453535063192248,0.0016453532734885812,0.0016453536227345467,0.7929576635360718,0.0016453538555651905,0.0016453532734885812,0.0016453532734885812,0.0016453532734885812,0.0016453532734885812,0.0016453538555651905,0.1840074211359024
cited_76_citing_2.txt,0.0007718335837125777,0.0007718332344666122,0.000771833467297256,0.0007718332926742733,0.0007718332926742733,0.0007718332344666122,0.0007718334090895951,0.0007718334090895951,0.0007718334090895951,0.0007718332926742733,0.9884225130081176,0.0007718332344666122,0.0007718331180512905,0.0007718332344666122,0.0007718335837125777,0.0007718338747508824
cited_76_citing_1.txt,0.0015633170260116458,0.0015633163275197148,0.001563316909596324,0.0015633173752576113,0.0015633163275197148,0.0015633163275197148,0.0015633164439350367,0.0015633160946890714,0.33977606892585754,0.0015633178409188984,0.45000478625297546,0.0015633166767656805,0.0015633163275197148,0.0015633159782737494,0.0015633163275197148,0.18989604711532596
cited_73_citing_1.txt,0.0005124134477227926,0.0005124132730998099,0.0005124132730998099,0.0005124133313074708,0.0005124133313074708,0.0005124133313074708,0.992313802242279,0.000512413214892149,0.0005124135059304535,0.0005124134477227926,0.0005124132730998099,0.0005124133313074708,0.0005124133313074708,0.0005124132730998099,0.0005124133313074708,0.0005124132730998099
cited_72_citing_1.txt,0.0004921898362226784,0.0004921898362226784,0.0004921897780150175,0.0004921897780150175,0.0004921898362226784,0.0004921898944303393,0.0004921898362226784,0.9926171302795409,0.0004921898944303393,0.0004921897780150175,0.0004921897780150175,0.0004921897198073566,0.0004921898362226784,0.0004921899526380001,0.0004921898362226784,0.0004921897780150175
cited_71_citing_1.txt,0.0007814797572791576,0.0007814795826561749,0.0007814798736944795,0.0007814797572791576,0.988277792930603,0.0007814794080331923,0.0007814794080331923,0.0007814795826561749,0.0007814797572791576,0.0007814792916178702,0.0007814797572791576,0.0007814797572791576,0.0007814797572791576,0.0007814794662408531,0.0007814792916178702,0.0007814795826561749
cited_69_citing_12.txt,0.001041936338879168,0.0010419358732178807,0.0010419358732178807,0.0010419359896332026,0.0010419359896332026,0.0010419362224638462,0.001041936338879168,0.0010419358732178807,0.0010419365717098117,0.0010419359896332026,0.0010419375030323863,0.001041936338879168,0.00104193645529449,0.00104193645529449,0.9843709468841552,0.0010419358732178807
cited_69_citing_11.txt,0.0005123973824083805,0.0005123972659930587,0.0005123973242007196,0.0005123973242007196,0.0005123974406160414,0.0005123972659930587,0.9923140406608582,0.0005123974406160414,0.0005123974406160414,0.0005123973242007196,0.0005123978480696678,0.000512397149577737,0.0005123972659930587,0.0005123972659930587,0.0005123976152390243,0.000512397731654346
cited_69_citing_10.txt,0.0008226049249060452,0.0008226050995290278,0.0008226050995290278,0.0008226048084907234,0.0008226048084907234,0.0008226050995290278,0.0008226050995290278,0.0008226048084907234,0.0008226050995290278,0.0008226049249060452,0.0008226057980209589,0.0008226049249060452,0.0008226050995290278,0.9876609444618224,0.0008226049249060452,0.0008226053905673325
cited_69_citing_9.txt,0.0007104767137207091,0.9893428683280944,0.0007104768883436918,0.0007104770629666746,0.00071047741221264,0.0007104765390977262,0.0007104767137207091,0.00071047677192837,0.0007104769465513527,0.0007104767137207091,0.0007104772375896572,0.0007104763644747436,0.0007104766555130483,0.0007104769465513527,0.0007104768883436918,0.0007104769465513527
cited_69_citing_8.txt,0.00048459746176376933,0.0004845974035561085,0.0004845974035561085,0.00048459746176376933,0.00048459746176376933,0.0004845974035561085,0.000484597694594413,0.0004845974035561085,0.0004845975781790912,0.0004845974035561085,0.9927310347557068,0.0004845974035561085,0.00048459751997143025,0.00048459751997143025,0.00048459751997143025,0.00048459751997143025
cited_69_citing_7.txt,0.9947614669799804,0.0003492363612167537,0.00034923627390526235,0.0003492362448014319,0.00034923633211292326,0.00034923633211292326,0.0003492363612167537,0.0003492362448014319,0.0003492362448014319,0.0003492362448014319,0.0003492364485282451,0.00034923615748994047,0.00034923627390526235,0.00034923627390526235,0.0003492362448014319,0.00034923633211292326
cited_69_citing_6.txt,0.0009332139743492008,0.0009332142653875053,0.0009332137415185572,0.0009332141489721836,0.0009332153131254015,0.0009332144982181491,0.0009332141489721836,0.0009332139743492008,0.0009332141489721836,0.0009332137415185572,0.3313332200050354,0.0009332140907645227,0.0009332143818028273,0.0009332146146334707,0.6556017994880676,0.0009332141489721836
cited_69_citing_5.txt,0.001008424093015492,0.0010084235109388828,0.0010084237437695263,0.0010084232781082392,0.0010084232781082392,0.4264167845249176,0.0010084231616929171,0.0010084235109388828,0.15307119488716125,0.0010084236273542047,0.001008423394523561,0.0010084230452775957,0.0010084236273542047,0.0010084232781082392,0.40740251541137695,0.0010084235109388828
cited_69_citing_4.txt,0.0005632078391499817,0.0005632080137729645,0.0005632078391499817,0.0005632077227346599,0.0005632081883959472,0.0005632080137729645,0.0005632078391499817,0.0005632077809423207,0.8468305468559265,0.0005632077227346599,0.14528457820415494,0.0005632077809423207,0.0005632078391499817,0.0005632080719806254,0.0005632080719806254,0.0005632077809423207
cited_69_citing_3.txt,0.0005001690587960184,0.0005001688841730356,0.0005001688841730356,0.0005001687677577138,0.0005001711542718112,0.0005001689423806965,0.0005001690005883574,0.0005001690005883574,0.0005001691170036793,0.0005001690005883574,0.0005001689423806965,0.0005001689423806965,0.992497444152832,0.0005001689423806965,0.0005001690005883574,0.0005001690005883574
cited_69_citing_2.txt,0.00032555704819969833,0.00032555704819969833,0.995116651058197,0.00032555698999203736,0.00032555698999203736,0.00032555698999203736,0.00032555698999203736,0.0003255570773035288,0.00032555704819969833,0.00032555698999203736,0.00032555698999203736,0.00032555698999203736,0.00032555698999203736,0.00032555698999203736,0.00032555698999203736,0.00032555704819969833
cited_69_citing_1.txt,0.0004631102783605456,0.0004631102783605456,0.00046311033656820655,0.00046311039477586746,0.00046311045298352843,0.00046311022015288467,0.00046311022015288467,0.00046311022015288467,0.0004631102783605456,0.00046311033656820655,0.00046311051119118934,0.00046311022015288467,0.00046311045298352843,0.00046311039477586746,0.8213000297546387,0.17221644520759585
cited_68_citing_45.txt,0.0014206081395968795,0.0014206083724275231,0.0014206076739355922,0.001420608488842845,0.0014206076739355922,0.0014206083724275231,0.001420607790350914,0.0014206076739355922,0.0014206181513145564,0.9786909222602844,0.001420609187334776,0.0014206080231815574,0.0014206081395968795,0.0014206076739355922,0.001420607790350914,0.001420607790350914
cited_68_citing_44.txt,0.0014537627575919034,0.0014537625247612596,0.0014537631068378687,0.0014537625247612596,0.0014537624083459375,0.0014537627575919034,0.8602102398872375,0.0014537638053297994,0.0014537634560838342,0.0014537621755152939,0.0014537624083459375,0.0014537621755152939,0.0014537632232531905,0.0014537621755152939,0.1194370612502098,0.0014537627575919034
cited_68_citing_43.txt,0.00127605686429888,0.0012760565150529144,0.0012760566314682364,0.0012760561658069491,0.20791929960250852,0.0012760567478835585,0.0012760561658069491,0.00127605686429888,0.4085168242454529,0.0012760567478835585,0.0012760567478835585,0.0012760561658069491,0.0012760572135448456,0.2599256932735443,0.0012760565150529144,0.1083255410194397
cited_68_citing_42.txt,0.000651255832053721,0.0006512561230920255,0.0006512560066767037,0.0006512560066767037,0.0006512560066767037,0.7656002640724182,0.0006512560066767037,0.0006512557738460599,0.22528214752674106,0.0006512562395073472,0.000651256472337991,0.0006512560066767037,0.0006512560648843646,0.0006512560648843646,0.0006512561230920255,0.0006512560066767037
cited_68_citing_41.txt,0.0006511090905405581,0.0006511092069558799,0.0006511089159175754,0.0006511089741252363,0.0006511090905405581,0.0006511093233712018,0.0006511089741252363,0.0006511092069558799,0.000651109148748219,0.000651109148748219,0.9902333617210388,0.000651109148748219,0.000651109148748219,0.0006511089741252363,0.0006511090905405581,0.0006511090905405581
cited_68_citing_40.txt,0.0005790991708636284,0.0005790996947325766,0.0005790989962406456,0.0005790992290712893,0.0005790990544483067,0.22331847250461576,0.0005790990544483067,0.0005790993454866111,0.036673493683338165,0.0005790992290712893,0.7324797511100769,0.0005790989962406456,0.0005790994036942719,0.0005790994036942719,0.0005790990544483067,0.0005790989962406456
cited_68_citing_39.txt,0.0007814748678356409,0.0007814747514203192,0.0007814748678356409,0.0007814748678356409,0.0007814748678356409,0.0007814748678356409,0.0007814747514203192,0.0007814750424586236,0.9882779121398926,0.0007814747514203192,0.0007814751588739455,0.0007814746932126582,0.0007814748678356409,0.0007814751588739455,0.0007814749842509628,0.0007814747514203192
cited_68_citing_38.txt,0.0007356376154348254,0.0007356376154348254,0.0007356372661888598,0.0007356372661888598,0.0007356374990195036,0.032724861055612564,0.0007356372661888598,0.0007356370915658772,0.9569761753082277,0.0007356376154348254,0.0007356374408118428,0.0007356371497735381,0.0007356373243965209,0.0007356370915658772,0.0007356373243965209,0.0007356374408118428
cited_68_citing_37.txt,0.00047724216710776085,0.000477243767818436,0.00047724216710776085,0.00047724216710776085,0.3632165193557739,0.6301020383834839,0.00047724216710776085,0.00047724228352308273,0.00047724222531542177,0.0004772421089001,0.0004772421089001,0.00047724205069243913,0.00047724228352308273,0.0004772421089001,0.00047724216710776085,0.00047724205069243913
cited_68_citing_36.txt,0.00044656917452812195,0.0004465690581128001,0.0004465691163204609,0.00044656917452812195,0.00044656926183961326,0.00044656920363195235,0.00044656917452812195,0.00044656917452812195,0.943554162979126,0.00044656917452812195,0.05019383132457733,0.0004465690581128001,0.00044656917452812195,0.00044656926183961326,0.00044656920363195235,0.0004465691163204609
cited_68_citing_35.txt,0.0008334483718499541,0.0008334483718499541,0.0008334479643963277,0.9874982833862304,0.0008334480808116496,0.0008334480808116496,0.0008334479643963277,0.0008334479643963277,0.000833448488265276,0.0008334480808116496,0.0008334486628882588,0.0008334481972269714,0.0008334483136422932,0.0008334479643963277,0.0008334479643963277,0.0008334480808116496
cited_68_citing_34.txt,0.001077950233593583,0.0010779497679322958,0.0010779491858556867,0.0010779500007629397,0.12250477075576782,0.7314314246177673,0.0010779500007629397,0.0010779494186863305,0.0010779500007629397,0.0010779498843476176,0.13205042481422424,0.001077949651516974,0.001077949535101652,0.0010779498843476176,0.0010779500007629397,0.0010779494186863305
cited_68_citing_33.txt,0.000947538181208074,0.0009475382976233961,0.0009475384140387175,0.000947538181208074,0.193604439496994,0.0009475384140387175,0.000947538181208074,0.0009475379483774304,0.67276531457901,0.0009475387632846832,0.121312215924263,0.000947538181208074,0.000947538181208074,0.000947538181208074,0.0009475384140387175,0.000947538181208074
cited_68_citing_32.txt,0.36923226714134216,0.000638063414953649,0.00063806347316131,0.0006380635313689709,0.0006380632985383272,0.0006380635313689709,0.00063806347316131,0.0006380637059919536,0.3869723081588745,0.0006380637059919536,0.0006380635313689709,0.000638063414953649,0.2355006188154221,0.0006380635895766318,0.00063806347316131,0.000638063414953649
cited_68_citing_31.txt,0.0016895122826099394,0.001689512864686549,0.0016895115841180086,0.0016895122826099394,0.0016895122826099394,0.0016895132139325142,0.0016895122826099394,0.0016895120497792961,0.6759180426597595,0.0016895123990252616,0.3004288077354431,0.0016895120497792961,0.0016895123990252616,0.0016895123990252616,0.001689512631855905,0.0016895122826099394
cited_68_citing_30.txt,0.0010778518626466393,0.0010778525611385703,0.0010778516298159957,0.001077852095477283,0.0010778518626466393,0.0010778525611385703,0.0010778524447232485,0.0010778525611385703,0.9838322401046752,0.0010778522118926046,0.001077852095477283,0.0010778518626466393,0.0010778518626466393,0.0010778522118926046,0.001077852095477283,0.0010778517462313175
cited_68_citing_29.txt,0.0012502381578087807,0.0012502388563007116,0.0012502376921474936,0.0012502382742241025,0.001250238623470068,0.001250239321961999,0.001250238623470068,0.0012502382742241025,0.9812464118003844,0.0012502378085628152,0.0012502388563007116,0.0012502381578087807,0.0012502388563007116,0.0012502380413934588,0.0012502382742241025,0.0012502380413934588
cited_68_citing_28.txt,0.0010781133314594626,0.001078113680705428,0.0010781128657981751,0.0010781132150441408,0.4194342195987701,0.0010781132150441408,0.0010781132150441408,0.0010781133314594626,0.4200796782970429,0.14647060632705688,0.0010781133314594626,0.00107811379712075,0.001078113098628819,0.0010781129822134972,0.0010781134478747845,0.0010781128657981751
cited_68_citing_27.txt,0.0006651183357462287,0.0006651179865002633,0.0006651178700849414,0.0006651183357462287,0.0006651182193309069,0.0006651181029155849,0.0006651179865002633,0.0006651181029155849,0.3397156298160553,0.0006651181029155849,0.6509727239608765,0.0006651182193309069,0.0006651181029155849,0.0006651180447079241,0.0006651182193309069,0.0006651182775385678
cited_68_citing_26.txt,0.0007624136051163077,0.0007624140125699341,0.000762413430493325,0.0007624136051163077,0.0007624138379469514,0.05747005343437195,0.0007624137215316296,0.0007624135469086468,0.7445246577262878,0.0007624137215316296,0.1880939304828644,0.000762413430493325,0.0007624137215316296,0.0007624137215316296,0.0007624138379469514,0.000762413430493325
cited_68_citing_25.txt,0.00047359280870296066,0.00047359280870296066,0.00047359280870296066,0.0004735927504952997,0.0004735927504952997,0.00047359292511828244,0.00047359286691062147,0.0004735930415336042,0.9928961396217346,0.0004735927504952997,0.00047359280870296066,0.0004735926922876388,0.00047359286691062147,0.00047359280870296066,0.00047359280870296066,0.0004735926922876388
cited_68_citing_24.txt,0.0007185149006545544,0.0007185147260315716,0.0007185147260315716,0.782842755317688,0.0007185148424468935,0.2070980817079544,0.0007185147260315716,0.0007185150170698763,0.000718515133485198,0.0007185148424468935,0.0007185153081081808,0.0007185147260315716,0.0007185147260315716,0.0007185147260315716,0.0007185148424468935,0.0007185146678239107
cited_68_citing_23.txt,0.0006722344551235437,0.0006722344551235437,0.000672234280500561,0.0006722343387082219,0.000672234280500561,0.0006722345133312048,0.0006722343387082219,0.0006722343387082219,0.9899165034294128,0.0006722344551235437,0.0006722344551235437,0.0006722346879541874,0.000672234280500561,0.0006722344551235437,0.0006722344551235437,0.000672234280500561
